ID,Symbol,CreateTime,Body,Sentiment
259372297,TSLA,2020-11-25T16:19:02Z,b'$TSLA \xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80',Bullish
259372295,TSLA,2020-11-25T16:19:02Z,b'$TSLA March towards $600 starts now....set my Tesla m3 to ludicrous mode',Bullish
259372286,TSLA,2020-11-25T16:19:01Z,b'$TSLA Craving for a great result bulls? Success might destined for bulls as you are goal oriented after having this  -----&gt; https://www.youtube.com/watch?v=gRRHyyuhA7A&amp;t &lt;-----There seems a possible great demand of bullish. check Disclaimer on my profile',Bullish
259372280,TSLA,2020-11-25T16:18:59Z,b'$SPY $TSLA $AMD $PTE $LI &gt; Best chatroom# I&#39;ve made over $44K with them#.. By their alert\xe2\x80\xa6   livechat.stockoptiontrading.net/',Bullish
259372261,TSLA,2020-11-25T16:18:56Z,b'$TSLA kicking bears like this',Bullish
259372257,TSLA,2020-11-25T16:18:55Z,b'$TSLA recap-&gt; http://www.streetinsider.com/General+News/Tesla+market+value+crosses+%24500+billion+in+meteoric+rally/17641919.html via @Street_Insider \n\nTesla is Wall Street&#39;s seventh most valuable company# just behind Berkshire Hathaway # and its shares have rallied over 30% since Nov. 16# when it was announced Tesla would join the S&amp;P 500 benchmark.\n\nIndex funds that replicate the S&amp;P 500 will have to buy more than $50 billion worth of Tesla&#39;s stock ahead of its inclusion to the index on Dec. 21. Additionally# Goldman Sachs estimated last week that actively managed mutual funds could buy another $8 billion of Tesla shares after it is added.',None
259372128,TSLA,2020-11-25T16:18:30Z,b'$TSLA $NKLA $PLTR $NIO $XPEV &quot;I\xe2\x80\x99ve made 45k with their alerts# Make as much as you want . 100% Free trading chat.&quot; !bit.ly/361cxfR',None
259372112,TSLA,2020-11-25T16:18:27Z,b'$TSLA dhes taking a breather# i havent breath in the last 5 min',Bullish
259372095,TSLA,2020-11-25T16:18:24Z,b'$TSLA bears that talked shit during premarket is currently getting shit on lol',None
259372070,TSLA,2020-11-25T16:18:20Z,b'$TSLA  F$$kn these \xf0\x9f\x90\xbbs up!!',Bullish
259372034,TSLA,2020-11-25T16:18:14Z,b'$TSLA on the way to 600',Bullish
259372005,TSLA,2020-11-25T16:18:08Z,b'$TSLA ty tsla easy 5k on calls \xf0\x9f\x98\x8d',Bullish
259371872,TSLA,2020-11-25T16:17:45Z,b'$TSLA sold for a quick scalp chaching thank you leveraged options \xf0\x9f\xa4\xa9',None
259371867,TSLA,2020-11-25T16:17:44Z,b'$TSLA come on sucker. Lets go to 500',Bearish
259371772,TSLA,2020-11-25T16:17:24Z,b'$TSLA diediedie',None
259371747,TSLA,2020-11-25T16:17:19Z,b'$TSLA $NKLA $PLTR $NIO $WKHS  Amazing group for stocks# options# day &amp; swing trading.. Check out today: stocktradingchat.com/Okmount',None
259371715,TSLA,2020-11-25T16:17:14Z,b'THE BUYERS SWARMED THE MORNING DIPS IN THR EV SPACE ABSOLUTELY INSANE RED TO GREEN MOVES THEY ARE ALL GOING PARABOLIC NOW  \n \n$tsla $sbe $nio $blnk  \n \n$spy',None
259371677,TSLA,2020-11-25T16:17:08Z,b'$TSLA ',Bullish
259371669,TSLA,2020-11-25T16:17:07Z,b'$LI $TSLA $XPEV $NIO next leg up',Bullish
259371620,TSLA,2020-11-25T16:16:55Z,b'$TSLA Thank you Elon',Bullish
259371546,TSLA,2020-11-25T16:16:42Z,b'$TSLA easiest call ever',Bullish
259371541,TSLA,2020-11-25T16:16:41Z,b'$TSLA bears were jizzin in their pants on cosmetic recall lolll sorry u guys got those 500puts',Bullish
259371536,TSLA,2020-11-25T16:16:39Z,b'$TSLA ELON REVERSAL!!! NEVER DIE!!!',Bullish
259371512,TSLA,2020-11-25T16:16:33Z,b'$TSLA Tesla recalls 9#500 Model X and Model Y cars over roof# bolt issues\n\nhttps://www.cnbc.com/2020/11/25/tesla-recalls-9500-model-x-and-model-y-cars-over-roof-bolt-issues.html',None
259371510,TSLA,2020-11-25T16:16:33Z,b'$GE World\xe2\x80\x99s Largest Offshore Wind Turbine | Haliade-X | GE Renewable Energy\nhttps://www.youtube.com/watch?v=ybh7NwZv7c8 $TSLA $AMD $MSFT $GAGEX ALYI',Bullish
259371478,TSLA,2020-11-25T16:16:26Z,b'$SPY all these chinese ev stocks trade off $TSLA . they aren&#39;t even in an ETF and yet there is a sympathy trade there. I guess the logic goes if the tesla bubble continues why would the chinese EV bubble get bid up.',None
259371459,TSLA,2020-11-25T16:16:22Z,b'$TSLA why even short this just join the party man',None
259371457,TSLA,2020-11-25T16:16:22Z,b'$TSLA HEY THE MORE RECALLS THEY DO THE HIGHER THE STOCK GOES HAHAHAHAHA',Bearish
259371450,TSLA,2020-11-25T16:16:20Z,b'$TSLA This is the way!!',Bullish
259371415,TSLA,2020-11-25T16:16:14Z,b'$TSLA THE CFO IS A GENIUS',Bullish
259371389,TSLA,2020-11-25T16:16:09Z,b'$TSLA Glad I added some back this morning.',None
259371340,TSLA,2020-11-25T16:16:02Z,b'5 Reasons Why Most Options Traders Lose Money\n (And The Solutions)\n\nhttps://www.smartoptions.ai/post/whyoptionstraderslose\n\n$spy $aapl $tsla',None
259371336,TSLA,2020-11-25T16:16:01Z,b'$TSLA unusual call volume',None
259371290,TSLA,2020-11-25T16:15:54Z,b'$TSLA uhahhahahahaaa bear trup is confirmed!!',Bullish
259371270,TSLA,2020-11-25T16:15:50Z,b'$TSLA This is the way!',None
259371246,TSLA,2020-11-25T16:15:46Z,b'$SPY $TSLA $AMD $AAPL $NIO  Get the best trading strategy and improve your skills and results with us. \nstocktradingchat.com/Okmount',None
259371239,TSLA,2020-11-25T16:15:46Z,b'$TSLA Closed call. Waiting for consolidation and re entry. Happy.',Bullish
259371232,TSLA,2020-11-25T16:15:45Z,b'$AMZN $TSLA out of it. Will watch it from sidelines for now. GL',Bearish
259371196,TSLA,2020-11-25T16:15:39Z,b'$SWFT $KNX $TSLA f\xe2\x80\x99n swift taking out teslas \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',None
259371151,TSLA,2020-11-25T16:15:32Z,b'$TSLA big bois gotta buy!',Bullish
259371139,TSLA,2020-11-25T16:15:30Z,b'$SPCE $TSLA small retirement account update',Bullish
259371127,TSLA,2020-11-25T16:15:27Z,b'$TSLA hahaha bears just never learn once again# time after time day in and day out.',Bullish
259371097,TSLA,2020-11-25T16:15:22Z,b'$TSLA puts keep going up',Bearish
259371013,TSLA,2020-11-25T16:15:05Z,b'$TSLA \xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf',Bullish
259370996,TSLA,2020-11-25T16:15:03Z,b'$TSLA glad I exited my puts at $547 for a small loss. I would have been so mad right now lol',None
259370978,TSLA,2020-11-25T16:15:00Z,b'$TSLA closed my call...sideline for a minute to see where we go from here...',Bullish
259370975,TSLA,2020-11-25T16:15:00Z,b'$TSLA Lol $572 squeezy ;)',Bullish
