ID,Symbol,CreateTime,Body,Sentiment
256178322,AAPL,2020-11-12T15:15:22Z,b'$AAPL Slow grinder today UP!!*',None
256178272,AAPL,2020-11-12T15:15:16Z,b'$AAPL \nNow go!',Bullish
256178218,AAPL,2020-11-12T15:15:09Z,b'$AAPL Slow grinder today UP!!..',None
256178161,AAPL,2020-11-12T15:15:00Z,b'$AAPL let\xe2\x80\x99s go bulls',None
256178097,AAPL,2020-11-12T15:14:53Z,b'$AAPL can it hold?!?!??!',None
256178027,AAPL,2020-11-12T15:14:46Z,b'$AAPL broke $120! It was painful let\xe2\x80\x99s ride.',None
256177623,AAPL,2020-11-12T15:13:56Z,b'$AAPL finally broke 120',Bullish
256177535,AAPL,2020-11-12T15:13:44Z,b'$AAPL gapper incoming',Bullish
256177516,AAPL,2020-11-12T15:13:42Z,b'$AAPL its about god damn time',Bullish
256177490,AAPL,2020-11-12T15:13:39Z,b'+$45k profits in a week# ### ## Join a community of real traders helping each other profit. https://stocktwits.com/taylaburnside/message/256118406\n\n$AAPL $ITUB $F $CCL $SQQQ',Bullish
256177404,AAPL,2020-11-12T15:13:26Z,b'$AAPL Horray!  $120',Bullish
256177262,AAPL,2020-11-12T15:13:06Z,b'$AAPL watching for this to break resistance',None
256177241,AAPL,2020-11-12T15:13:04Z,b'$AAPL \n$120 c\xe2\x80\x99mon baby',Bullish
256177057,AAPL,2020-11-12T15:12:42Z,b'$AAPL love appl but it\xe2\x80\x99s at its point where its going to crash within the next few days or even hours no cap good luck to everyone much love',Bearish
256177036,AAPL,2020-11-12T15:12:39Z,b'$AAPL there we goooo',Bullish
256176988,AAPL,2020-11-12T15:12:32Z,b'$AAPL No confirm for short',None
256176981,AAPL,2020-11-12T15:12:32Z,b'$AAPL waiting for rejection to short overvalued scum',Bearish
256176854,AAPL,2020-11-12T15:12:12Z,b'@MAtheMEATLOAF7 $AAPL $121 possible today?',None
256176653,AAPL,2020-11-12T15:11:45Z,b'$HMY $JE $AAPL \njust waiting for green green green',Bullish
256176592,AAPL,2020-11-12T15:11:39Z,b'$AAPL Can it confirm?*',None
256176471,AAPL,2020-11-12T15:11:24Z,b'$AAPL vs $120',None
256176276,AAPL,2020-11-12T15:10:56Z,b'$aapl higher low on time frames',Bullish
256176262,AAPL,2020-11-12T15:10:53Z,b'$AAPL whomever said sideways was right so far....think this drops regardless tomorrow',Bearish
256176239,AAPL,2020-11-12T15:10:50Z,b'$AAPL $QQQ Great trade by Carley! I did 10X',None
256176118,AAPL,2020-11-12T15:10:35Z,b'$SPY $AAPL 0.25 away from forcing a big covering rally',Bullish
256175931,AAPL,2020-11-12T15:10:10Z,b'$AAPL this is gonna drop 118 too high without a support..',None
256175910,AAPL,2020-11-12T15:10:07Z,b'$AAPL concerts&lt;---- you are here\nairports\nfederal buildings\nschools\nchurches\npublic roads\noutside',None
256175835,AAPL,2020-11-12T15:09:56Z,b'$AAPL Watching?',None
256175821,AAPL,2020-11-12T15:09:53Z,b'$AAPL $QQQ WTF?',None
256175782,AAPL,2020-11-12T15:09:47Z,b'$AAPL I was about to buy calls ... but this looks sketchy',None
256175766,AAPL,2020-11-12T15:09:45Z,b'$NIO craze is starting to look a bit like $AAPL when they first released the iphone',Bullish
