ID,Symbol,CreateTime,Body,Sentiment
256939706,TSLA,2020-11-16T15:52:53Z,b'$TSLA big move coming here soon daily coiled af',None
256939448,TSLA,2020-11-16T15:52:16Z,b'$CNK - alot of shorts last week turned into unwitting investors this am. Looking forward to continuing the trend. The more money put into shorts ultimate leads to good things for bulls. It&#39;s like $TSLA  all over lol \n \nLooks like I have a new wave of shorts to taunt this week lol',Bullish
256939368,TSLA,2020-11-16T15:52:05Z,b'$TSLA  can make moves like no other stocks...',Bullish
256939225,TSLA,2020-11-16T15:51:43Z,b'$SPY $AAPL $JPM $TSLA DIAMOND HANDS \xf0\x9f\xa4\x91\xf0\x9f\xa4\x91\xe2\x9d\x84\xef\xb8\x8f\xf0\x9f\xa5\xb6\xf0\x9f\xa5\xb6\xf0\x9f\x92\x8d\xf0\x9f\x92\x8e\xf0\x9f\x92\x8e\xf0\x9f\x92\x8e\xf0\x9f\x92\x8e',Bearish
256939027,TSLA,2020-11-16T15:51:12Z,b'$TSLA looks like more vaccines will be more than 95% efficacy to be announced this week',None
256938553,TSLA,2020-11-16T15:49:57Z,b'$TSLA can\xe2\x80\x99t even stay green today# brutal',None
256938298,TSLA,2020-11-16T15:49:14Z,b'$TSLA probably already up more in my $ZM short then id make scalping tsla today either way. This just beyond pathetuc',None
256937881,TSLA,2020-11-16T15:48:01Z,b'$NIO \xf0\x9f\x90\xbb looking to learn from $TSLA \xf0\x9f\x90\xbb',Bullish
256937801,TSLA,2020-11-16T15:47:49Z,b'$TSLA why is this going down?',None
256937787,TSLA,2020-11-16T15:47:47Z,b'$TSLA',Bullish
256937766,TSLA,2020-11-16T15:47:43Z,b'Release the Kraken $AAPL $TSLA $DKNG $PLTR $SPY',Bullish
256937348,TSLA,2020-11-16T15:46:42Z,b'$NIO so much better than that junk of $TSLA',None
256937327,TSLA,2020-11-16T15:46:39Z,b'$TSLA make up your mind mofo!',None
256937036,TSLA,2020-11-16T15:45:55Z,b'$TSLA \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\xa4\xa1\xf0\x9f\x90\xbb\xf0\x9f\x90\xbb\xf0\x9f\x90\xbb\xf0\x9f\xa4\xa1\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb',Bullish
256936950,TSLA,2020-11-16T15:45:40Z,b'$TSLA \n\nDoes TSLA have a 10 point run in the cards today???',Bullish
256936868,TSLA,2020-11-16T15:45:31Z,b'$LI Citi group said that Li Auto is growing faster than $TSLA and upgrade the PT to $57 \xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80',Bullish
256936705,TSLA,2020-11-16T15:45:06Z,b'Say it with me y&#39;all.... &quot;Short $TSLA long $GM&quot;',None
256936380,TSLA,2020-11-16T15:44:18Z,b'$TSLA Get in with this Penny stock.. market is not favoring this now',None
256936289,TSLA,2020-11-16T15:44:05Z,b'$CBAT $WKHS $RIDE $TSLA \n\nCBAK TECHNOLOGIES (CBAT)\n\xf0\x9f\x94\xa5',Bullish
256935934,TSLA,2020-11-16T15:43:13Z,b'$TSLA roadster is SICK',Bullish
256935876,TSLA,2020-11-16T15:43:05Z,b'$TSLA all the pop back was 1/2 volume to dump and all of it was the last 3 pts of pop......guess who again....stop paying premiums for this BS',None
256935737,TSLA,2020-11-16T15:42:46Z,b'$TSLA 5G+AR will be a trillion gold mine in the future# innovative company WIMI Holographic (Wimi. US) has been attracted attention.',None
256935583,TSLA,2020-11-16T15:42:21Z,b'$TSLA Tesla will double the China production(!)# not sales# nobody is talking about Tesla inability to actually sell this production in China.\n\nThey will export to EU# but guess what# EU is full of other companies making made in EU electric cars.\n\nThere is no other market# as the US factory is more than enough for US market.',None
256935551,TSLA,2020-11-16T15:42:17Z,b'Steps I have taken to make 2020 suck less:\nStep 1: Invest in $TSLA \nStep 2: Move some profits and invest in $NIO and $ENPH \nStep 3: Move more profits and invest in $BTC.X',Bullish
256935209,TSLA,2020-11-16T15:41:22Z,b'Li Auto Stock Is Upgraded. It\xe2\x80\x99s the Wild West on EV Ratings.  $LI $TSLA $XPEV $NIO \n\nhttps://newsfilter.io/a/0b51c012325c288d9224646687844dde',None
256935092,TSLA,2020-11-16T15:41:02Z,b'$TSLA damn it. I got trapped lol',Bullish
256934723,TSLA,2020-11-16T15:39:59Z,b'$TSLA \n\nReminds me of every know it all engineer I\xe2\x80\x99ve ever met...still bull long term but Elon# S T F U about Rona ..henceforth forever shall be; Space Karen...along with the rest of you MAGA Karen imbecile kooks',Bullish
256934668,TSLA,2020-11-16T15:39:50Z,b'$TSLA \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb',Bullish
256934666,TSLA,2020-11-16T15:39:50Z,b'$TSLA What is this ??  GM outselling Tesla in China# how is this possible if there is no competition??  The sky is falling ....  https://www.foxbusiness.com/lifestyle/gm-electric-car-tesla-china',Bearish
256934415,TSLA,2020-11-16T15:39:12Z,b'$TSLA and red again!!!  news today dont give anything and it will sinking again big',Bearish
256934354,TSLA,2020-11-16T15:39:00Z,b'$TSLA 10 year hold easy.  Technology here is procured for next 25 years#  with or without Elon.',Bullish
256934314,TSLA,2020-11-16T15:38:53Z,b'$TSLA\nUp 78 cents ?\n\nThis should be up $78',None
256934300,TSLA,2020-11-16T15:38:52Z,b'$TSLA Just hold or buy after next month this will gap up again# momentum will be back for the long run so just relaxed and wait # as long Bulls will be rewarded have a good day',Bullish
256934139,TSLA,2020-11-16T15:38:25Z,b'$PLUG Power Market Maker\xe2\x80\x99s are stealing shares for FOMO INSTITUTIONAL GAP HIGHER!!! \n \nAka Not Us!!!   \n \nChannel BUSTED TO HIGH SIDE!!! \n \nPotential PARABOLIC $tsla like move...',None
256934111,TSLA,2020-11-16T15:38:19Z,b'$TSLA yeah that rip looked too juicy to not short. i didnt&#39; short# but i  understand why you would.\n\n lets see if it creates a sell off or a buying opp for everyone',None
256933896,TSLA,2020-11-16T15:37:43Z,b'$NIO will stall to kill premium like $TSLA did',None
256933757,TSLA,2020-11-16T15:37:19Z,b'$TSLA 412.45 High of the day !!',None
256933698,TSLA,2020-11-16T15:37:11Z,b'$SPY $TSLA $AAPL Holiday coming up quick!!',Bullish
256933496,TSLA,2020-11-16T15:36:41Z,b'$TSLA this cant hold gains anymore',None
256933460,TSLA,2020-11-16T15:36:35Z,b'$TSLA Sell the rally because no news',Bullish
256933041,TSLA,2020-11-16T15:35:33Z,b'$TSLA THAT GAP UP \n\n1% in 15 minutes. \n\nlooks juicy to short that gap# but also scary because it closed it..\n\nwhat are your plays today?',None
256932892,TSLA,2020-11-16T15:35:09Z,b'Golden Sweep: $TSLA   \nExpires: January 15# 2021  \nStrike: $540.00  \nContract: PUT  \nReference: $406.11  \nSize: 240 @ $141.64  \nPremium: $3#399#420  \nType: SWEEP  \nVolume: 300  \nOpen Interest: 175',Bullish
256932774,TSLA,2020-11-16T15:34:53Z,b'$TSLA $F is about to bust out upward',Bullish
256932516,TSLA,2020-11-16T15:34:10Z,b'$AMZN $GOOG $GOOGL $TSLA $NFLX Softbank exits stake in Amazon# Google# Tesla# Netflix',None
256932292,TSLA,2020-11-16T15:33:35Z,b'$TSLA Competition is somebody who can put out something of roughly the same specs and price. \n\nSo# there is no competition.',None
256932114,TSLA,2020-11-16T15:33:04Z,b'$TSLA now is your chance to get out. -399 eod',Bearish
256931900,TSLA,2020-11-16T15:32:27Z,b'$FSR all fundamentals are out the door \xf0\x9f\x9a\xaa!  The only charts you should be following are those from competitors like $TSLA $NIO $AYRO etc.  and don\xe2\x80\x99t be fooled - the #EV sector is hot!',Bullish
256931797,TSLA,2020-11-16T15:32:12Z,b'SWING and LONG.    \nPotential = DOWN.  \n \n  \n$MSFT $NVDA $TSLA $C',Bearish
256931731,TSLA,2020-11-16T15:32:04Z,b'$TSLA this is at 411 and people are freaking out lmao',None
256931660,TSLA,2020-11-16T15:31:54Z,b'$NIO $TSLA --',Bullish
256931527,TSLA,2020-11-16T15:31:33Z,b'$TSLA You made all your money on the split before the split \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82',Bearish
256931339,TSLA,2020-11-16T15:31:08Z,b'$TSLA is absolutely allergic to $400.  Knowing that# you can trade accordingly.',Bullish
256931322,TSLA,2020-11-16T15:31:05Z,b'$TSLA tesla has a mind of its own. When she wanna run she run.',Bullish
256931263,TSLA,2020-11-16T15:30:56Z,b'$TSLA blocking all \xf0\x9f\xa4\xa1 cross posters. Go $TSLA \xf0\x9f\x9a\x80',Bullish
256931241,TSLA,2020-11-16T15:30:54Z,b'$TSLA Space Karen! \xf0\x9f\x9a\x80\xf0\x9f\x9a\x80',Bullish
256931237,TSLA,2020-11-16T15:30:53Z,b'$TSLA  $420\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5',None
256931091,TSLA,2020-11-16T15:30:30Z,b'$TSLA Shorts!! Keep the faith!! You can always go LOng!! THis ticker # like Amazon# is going to the Moon!!',None
256930918,TSLA,2020-11-16T15:30:08Z,b'$TSLA OH HMPSH what do we have here??',Bullish
256930757,TSLA,2020-11-16T15:29:43Z,b'$TSLA',None
256930697,TSLA,2020-11-16T15:29:35Z,b'$TSLA If she wants to run# just let her go.',None
256930554,TSLA,2020-11-16T15:29:13Z,b'$TSLA rocket\xf0\x9f\x9a\x80\xf0\x9f\x9a\x80\xf0\x9f\xa4\x91',None
256930549,TSLA,2020-11-16T15:29:12Z,b'$TSLA just 3 \nBut should pay \xf0\x9f\x92\xb0',Bullish
256930263,TSLA,2020-11-16T15:28:32Z,b'$TSLA entered small# if it doesn\xe2\x80\x99t show bullish signs I\xe2\x80\x99ll buy puts to hedge :)',Bullish
256930224,TSLA,2020-11-16T15:28:26Z,b'$TSLA lmao who said under 400$?!?!',Bullish
