ID,Symbol,CreateTime,Body,Sentiment
259586010,TSLA,2020-11-26T18:16:09Z,b'$SPY $TSLA $AAPL $5 weekly alerts for all the best swing and day trades before they happen.. text 9177087857 saying you\xe2\x80\x99re interested for the rundown.. My swing trades always hit and my day trades always take profit before they dip\xf0\x9f\x9a\x80\xf0\x9f\x91\x8c',None
259585987,TSLA,2020-11-26T18:16:02Z,b'How You Can Make $1M+ Trading Options:\n\nsmartoptions.ai/post/1million\n\n$SPY $AAPL $TSLA',None
259585904,TSLA,2020-11-26T18:15:08Z,b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x98\xad\xf0\x9f\x98\xad $AAPL $TSLA $SPY $PLTR',Bullish
259585858,TSLA,2020-11-26T18:14:41Z,b'$TSLA who\xe2\x80\x99s the analyst that called 1000 on this thing',Bullish
259585747,TSLA,2020-11-26T18:13:23Z,b'$TSLA $NIO @NikolaCorp @S3XYShorts @ScalpMaster @Dr_Stoxx Happy Thanksgiving! \n\nI&#39;m on a 10 Winner Scalp mission from $1500 to 100K. \n\nLooking for a daily TSLA dip# max account value entry into weekly call position and exit with 40%-60% gains. Wish me luck and please reach out if you have some great entries! \n\nTrade 1 - Wednesday 11/24 - \n2 - 11/27 - 545C - Entry:  $7.60 - Exit: $12.25 .... $1520 - $2450 - +61%\n\nTrade 2 - Thursday 11/25 - \n3- 11/27 - 565C - Entry:  $8.20 - Exit: $13.50 .... $2460 - $4050 - +64%',Bullish
259585703,TSLA,2020-11-26T18:12:53Z,b'$TSLA $AAPL #NIO #MSFT\n\nHappy Thanksgiving..  $7k what should I buy tomorrow?',None
259585541,TSLA,2020-11-26T18:11:16Z,b'HAPPY THANKSGIVING to everyone! Lots to be grateful for! 2020 has been truly a phenomenal year for many of our friends and traders as well as for us. Looking eagerly forward to a strong half day tomorrow# but also to potentially supercharged year end rally! We think this year&#39;s leading stocks like $TSLA $PLTR $XPEV NVAX $JMIA etc. etc. etc. will continue to yield nice returns as well as the stocks huge potential that could start to run strongly at any time like $HYLN OZON TDAC etc. etc. etc. Stick around# this will not only be fun# but could turn out become a very profitable final month of year right into January.',Bullish
259585059,TSLA,2020-11-26T18:06:09Z,b'$Tsla $spy Whoooa# Tesla searches out trending bad boyfriends and turkey recipes on Google.',None
259585043,TSLA,2020-11-26T18:05:58Z,b'$TSLA \n\nHappy thanksgiving everyone. $TSLA will show great returns next week',Bullish
259585009,TSLA,2020-11-26T18:05:40Z,b'$TSLA you bears know the s&amp;p index is going to have to buy a lot of shares right? Billions of dollars worth?',Bullish
