ID,Symbol,CreateTime,Body,Sentiment
258101363,AAPL,2020-11-20T06:27:16Z,b'$WKHS $AAPL  $SOLO $ROKU $TWLO   I&#39;ve made $36K with them#.. By their alert\xe2\x80\xa6  https://stocktwits.com/deloresmullins/message/249328187',Bullish
258100950,AAPL,2020-11-20T06:19:19Z,b'$AAPL I\xe2\x80\x99m glad I took all my money out of this dead horse and made over 300%+ gains in a month investing in NIO and SBE. I feel sorry for all the bag holders here who didn\xe2\x80\x99t know better.',Bearish
258100772,AAPL,2020-11-20T06:16:01Z,b'5 Secrets From a Millionaire Options Trader\n\nhttps://www.smartoptions.ai/post/secretsfromamillionaire\n\n$SPY $AAPL $TSLA',None
258100223,AAPL,2020-11-20T06:06:36Z,b'$SPY $QQQ $AAPL $TSLA \nI\xe2\x80\x99ve been saying.. if you support trump then you support terrorism. Most un-American president ever# what a clown..',Bullish
258100210,AAPL,2020-11-20T06:06:23Z,b'$AAPL sub 117 open would be interesting',Bullish
258100147,AAPL,2020-11-20T06:05:18Z,b'$AAPL $SPY $QQQ ill help you idiots that try to day trade or time the market# take my advice and don\xe2\x80\x99t be stupid.  Here\xe2\x80\x99s how you become rich...buy qqq# spy# Aapl 2023 leap options# 10% from strike [to save some $$] and shutup.  Don\xe2\x80\x99t check on them for months.  You\xe2\x80\x99re welcome.',None
258099956,AAPL,2020-11-20T06:03:15Z,b'$SBE $ge $aapl $m $spy      \n\n~Started with $15k#.. down to $3k# back up to $35k. Big thanks for this community     \n\nstocktwits.com/lesliesantos/message/251922622',Bullish
258099871,AAPL,2020-11-20T06:01:50Z,b'$AAPL so what do we talk about in here...this guy ain\xe2\x80\x99t movin much',None
258099785,AAPL,2020-11-20T06:00:37Z,b'$NVDA $AAPL $NFLX  $GOOG buy now and thank me later# as in before 2021. Time to stick with tech as long as we have lame duck President... read that 2 years at the very least',None
258099142,AAPL,2020-11-20T05:49:31Z,b'$NNDM $aapl $m $tsla $spy      \n\n~Started with $15k#.. down to $3k# back up to $35k. Big thanks for this community    \nstocktwits.com/lesliesantos/message/251922622',Bullish
258098016,AAPL,2020-11-20T05:33:16Z,b'$SPY without a doubt this thread is the most toxic. $AAPL is a close second',None
258097947,AAPL,2020-11-20T05:32:20Z,b'$AAPL 91 PT',None
258097789,AAPL,2020-11-20T05:30:03Z,b'$STMP stmp watch this one too 30 dollar move there. One of the best setups there in the current ugly market.  $AAPL $SPX $SPY',None
258097619,AAPL,2020-11-20T05:27:28Z,b'$AAPL https://www.globenewswire.com/news-release/2020/11/17/2128025/0/en/Apple-s-new-AR-patents-are-exposed-and-WIMI-Hologram-AR-AI-technology-makes-new-breakthroughs.html',None
258097531,AAPL,2020-11-20T05:26:06Z,b'$FB cooling tight. Few more days and this one is ready to blow $AMZN $AAPL $GOOGL',None
258097506,AAPL,2020-11-20T05:25:43Z,b'$AAPL word of advise never sell apple . Synthetic long buy and don\xe2\x80\x99t look at it \xf0\x9f\x91\x80',Bullish
258097393,AAPL,2020-11-20T05:24:05Z,b'$BABA  day 1 of reversal. Target 275 \n1-2 weeks hold $AMZN $AAPL $SPX',None
