ID,Symbol,CreateTime,Body,Sentiment
256420711,TSLA,2020-11-13T10:58:03Z,b'$TSLA some people still were not able to understand the idea of the quarantine and to gain basic knowledge about covid. But it doesn&#39;t surprise me.',None
256420490,TSLA,2020-11-13T10:54:51Z,b'$TSLA This stock will CRASH. Elon Musk caught coronavirus. Remember# he is overweight# almost 50# and bald.',Bearish
256420469,TSLA,2020-11-13T10:54:35Z,b'$TSLA this is garbahe',None
256420391,TSLA,2020-11-13T10:53:38Z,b'$TSLA this stock really shcks  \nI can\xe2\x80\x99t do this anymore',Bullish
256420389,TSLA,2020-11-13T10:53:35Z,b'$TSLA TURD LOL',None
256420367,TSLA,2020-11-13T10:53:15Z,b'$TSLA  I\xe2\x80\x99m selling this shit stock  \nI can\xe2\x80\x99t hold this anymore  \nI\xe2\x80\x99m losing money for the last 2 months',Bullish
256420293,TSLA,2020-11-13T10:52:05Z,b'$TSLA my god means nothing this test ... one of my friend was positive corona and was home for 2 weeks .. after that 2 weeks nobody test him second time .. and he come it out of quarantine like everything normal  \nBut who  the fuck know if he still have the virus or not.. nobody want test ...',None
256420174,TSLA,2020-11-13T10:50:16Z,b'$TSLA \nThis (I can only call it)  &quot;manipulation&quot; is obviously working for some one  (not me)\nLosing 1/5 of stock price from the split.....someone has a plan...it ain&#39;t me....it obviously clueless\nStill holding out from blind belief and ignorance..',Bullish
256420164,TSLA,2020-11-13T10:50:07Z,b'$NIO I hope @Therealelonmusk reads these boards because I\xe2\x80\x99d love to debate why $NIO will compete with $TSLA on a global stage',Bullish
256420016,TSLA,2020-11-13T10:47:30Z,b'$SPY $UVXY $TSLA $BA $AAPL thoughts on today .. woke up a bit early to see the &quot;magical futures&quot; rise off of? Yes# Arizona for Biden. And that helps the reason we were selling off yesterday in what way? Ah .. it&#39;s more clarity on the election. But we already know Biden won# right? And further lockdowns# which is the premise of yesterday&#39;s selloff are sure to come in the next few days. And a Biden administration is more open to shutting down the economy# so why a 30 handle pop higher? Well .. a few reasons. First# the mkt likes to catch the majority offsides. It&#39;s done so three times now to bears at 3500. And the bulls got their taste on Monday gap and all day sell off. Second# you just know another &quot;vaccine pop&quot; is coming. And probably another rally to sell. Third# the &quot;Trump concession&quot; pop still looms. But what about the stimulus we so desperately need and Powell says is essential? Yeah# the mkt doesn&#39;t care - till it does. My point ... the algos have traders by the cojones. \xe2\x9c\x8c',None
256419948,TSLA,2020-11-13T10:46:25Z,b'$TSLA more likely positive or fake tests',None
256419884,TSLA,2020-11-13T10:45:35Z,b'$TSLA  i think now people realized that what tesla achieved  in last 5 years Chinese EV has achieved in 2 # not a rocket science fellas # so quite easy for new company to come on board with government support and sell xxx thousand numbers of cars # not surprise if some new one will come soon and join the club# bad for the legacy ones as they have big pile of debt # its a new world fellas no need to have some auto company with 400 billon # we need 10 of 100 billon',Bearish
256419866,TSLA,2020-11-13T10:45:21Z,b'$NIO $XPEV $TSLA EV discussion on Bloomberg this morning \xf0\x9f\x9a\x80',Bullish
256419814,TSLA,2020-11-13T10:44:18Z,b'$TSLA Consolidated 4xx for a long time. Let&#39;s go!!!!',Bullish
256419726,TSLA,2020-11-13T10:43:02Z,b'$TSLA  I don&#39;t know Rick..... https://www.bloomberg.com/news/articles/2020-11-13/musk-took-rapid-antigen-tests-for-covid-19-with-mixed-results',None
256419713,TSLA,2020-11-13T10:42:50Z,b'$TSLA futures bright green and S&amp;P VIX down 5%...prepare for a nice jump today. Another run to $500+ is imminent.',Bullish
256419666,TSLA,2020-11-13T10:42:09Z,b'Exclusive: Indonesia to woo Tesla investment in push to become battery superpower\nhttps://faws.com/news/27469307\n$TSLA',None
256419500,TSLA,2020-11-13T10:39:24Z,b'$NIO Earnings report to come and this running already. Double shifted november and december. Double gain for Nio. \xf0\x9f\x9a\x80\xf0\x9f\x9a\x80 $LI $XPEV $TSLA',Bullish
256419477,TSLA,2020-11-13T10:39:06Z,b'$TSLA the what the fuck chart. Doesn&#39;t only happen to tesla. $NIO',Bullish
256419376,TSLA,2020-11-13T10:37:25Z,b'$TSLA hilarious he tweeted that. I was working on an mri machine at a hospitalized GA  the other day and this group of nurses were saying how they don\xe2\x80\x99t even take the tests seriously at this point because of how inaccurate they are. At least someone came out and said',None
256419202,TSLA,2020-11-13T10:34:36Z,b'$TSLA',Bearish
256419160,TSLA,2020-11-13T10:33:51Z,b'Elon Musk Tweeted: Something extremely bogus is going on. Was tested for covid four times today. Two tests came back negative# two came back positive. Same machine# same test# same nurse. Rapid antigen test from BD.\n\nRelated Tickers: $BDX $TSLA',None
256419153,TSLA,2020-11-13T10:33:45Z,b'$TSLA Don&#39;t worry guys. People who left here for $NIO will be back once the bubble pops. I secured my profits there and came back to TSLA since it&#39;s more reliable. Good luck longs.',Bullish
256419138,TSLA,2020-11-13T10:33:35Z,b'$TSLA And yet another insider converted 600 options and dumped 1100 shares#\n\nhttps://www.sec.gov/Archives/edgar/data/1318605/000179056520000019/xslF345X03/edgardoc.xml\n\nInsiders selling keep selling# you should keep buying.',None
256419009,TSLA,2020-11-13T10:31:18Z,b'Indonesia Seeking Investment from Tesla to Set Up Factory to Produce EV Batteries\n\nRelated Tickers: $TSLA',None
256419005,TSLA,2020-11-13T10:31:14Z,b'$TSLA dumpla',None
256418988,TSLA,2020-11-13T10:31:01Z,b'$TSLA: New SEC filing on SVP Powertrain and Energy Eng.# ANDREW D BAGLINO: https://www.sec.gov/Archives/edgar/data/1318605/000179056520000019/xslF345X03/edgardoc.xml',None
256418452,TSLA,2020-11-13T10:22:10Z,b'$TSLA California new near-luxury vehicle registrations YTD 2020',Bullish
