ID,Symbol,CreateTime,Body,Sentiment
255250644,AAPL,2020-11-09T12:39:19Z,b'$AAPL',Bearish
255250371,AAPL,2020-11-09T12:38:21Z,b'$AAPL Typical AAPL.....sorry folks# it just cant hold into the BELL',None
255250271,AAPL,2020-11-09T12:38:01Z,b'$AAPL going to be a rough day for tech with the vaccine news',None
255250240,AAPL,2020-11-09T12:37:56Z,b'$AAPL a gigantic #BTD opportunity if this one falls. As if Apple wouldn&#39;t benefit from a reopening...silly!',Bullish
255250239,AAPL,2020-11-09T12:37:56Z,b'$SPY $AAPL $MSFT big tech down!!',Bearish
255250214,AAPL,2020-11-09T12:37:51Z,b'$AAPL \nWoke up# calls swimming itm took a shower and now it\xe2\x80\x99s in the toilet \xf0\x9f\x98\x82',Bullish
255250125,AAPL,2020-11-09T12:37:32Z,b'$AAPL \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',None
255250062,AAPL,2020-11-09T12:37:21Z,b'$AAPL ready to let fly at open bell',Bullish
255250053,AAPL,2020-11-09T12:37:18Z,b'$AAPL But why all stocks are super green even cruise lines# and we are one of the few totally red...do you think we will open in green..',None
255249638,AAPL,2020-11-09T12:35:55Z,b'$CRWD $AAPL $FB $NVDA $AMD everyone goes mad on the Pfizer news \xf0\x9f\x99\x84',Bullish
255249328,AAPL,2020-11-09T12:34:55Z,b'$AAPL lift- off ! Buckle up',Bullish
255249173,AAPL,2020-11-09T12:34:20Z,b'$AAPL market loves Biden! \xf0\x9f\x87\xba\xf0\x9f\x87\xb8',Bullish
255248686,AAPL,2020-11-09T12:32:37Z,b'$AAPL   premarket movers :\nhttps://youtu.be/FHpIAtiOz2g',None
255248370,AAPL,2020-11-09T12:31:29Z,b'$SPY Not so strange now. \n\n$AAPL $BA $PFE $TSLA',Bullish
255247989,AAPL,2020-11-09T12:30:12Z,b'$AAPL Make sure to thank Donald the donkey for pushing  HARD for a vaccine!! Today we have it!',Bullish
255247691,AAPL,2020-11-09T12:29:07Z,b'$AAPL $spy dow jones went from 26#800 to 30#000 in one week',None
255247656,AAPL,2020-11-09T12:29:01Z,b'$AAPL What\xe2\x80\x99s with the tech dump?',Bullish
255247522,AAPL,2020-11-09T12:28:33Z,b'$AAPL NEW ARTICLE : Apple&#39;s new Macs could revive the PC chip wars# analysts say https://www.stck.pro/news/AAPL/9007650',None
255247440,AAPL,2020-11-09T12:28:12Z,b'$AAPL tech is going down# banks are up.',Bearish
255247338,AAPL,2020-11-09T12:27:50Z,b'$AAPL $NKE $BA $BTC.X $MARA \nAll giving me big gains today \xf0\x9f\x9a\x80',Bullish
255247328,AAPL,2020-11-09T12:27:49Z,b'+$52k profits in a week# ### ## Join a community of real traders helping each other profit. https://stocktwits.com/jorjakwok/message/253477195\n\n$aapl $spy $btc.x',Bullish
255247078,AAPL,2020-11-09T12:26:53Z,b'$AAPL vaccine = sell bloated tech and buy value. no brainer',None
255246921,AAPL,2020-11-09T12:26:14Z,b'$AAPL V doesn&#39;t stop apple',None
255246828,AAPL,2020-11-09T12:25:53Z,b'$AAPL \nDems won the election and now there is vaccine news.  Just like that the pandemic is over lol',None
255246825,AAPL,2020-11-09T12:25:52Z,b'$AAPL would like to buy undervalued stocks# if vaccine comes out# tech stocks is pumped too high for me to buy in more. $FB $AMZN $NFLX $GOOGL',None
255246751,AAPL,2020-11-09T12:25:37Z,b'$AAPL wow market up 1200points \n\nDow futures jump 1#200 points as Pfizer# BioNtech say Covid-19 vaccine is 90% effective',None
255246667,AAPL,2020-11-09T12:25:15Z,b'$TSLA $NVDA $AMD $AAPL so much discrepancy in market. The nasdaq bubble lets some air out',None
255246585,AAPL,2020-11-09T12:24:55Z,b'$AAPL $150 by jan# election nonsense is over.',Bullish
255246440,AAPL,2020-11-09T12:24:21Z,b'$AAPL bulls think before you follow  the idiots in pre market selling. aapl should be going up# they benefit from the vaccine. idiots selling think we will sell less Macs# iPads# and iPhones. what boneheads!',Bullish
255246436,AAPL,2020-11-09T12:24:19Z,b'$AAPL why is tech going down',None
255246102,AAPL,2020-11-09T12:23:05Z,b'$AAPL meanwhile Boeing is 16 percent up',None
255246066,AAPL,2020-11-09T12:22:58Z,b'$QQQ $AAPL bye TECH!!!  $ROKU $AMD youll be missed',Bearish
255245884,AAPL,2020-11-09T12:22:14Z,b'$AAPL this is going to be a buy every dip type of day',Bullish
255245819,AAPL,2020-11-09T12:22:00Z,b'$AAPL It&#39;ll rotate right back by lunch.',Bullish
255245749,AAPL,2020-11-09T12:21:44Z,b'$AAPL 125',Bullish
255245134,AAPL,2020-11-09T12:19:23Z,b'$AAPL well that was a total overreaction \xf0\x9f\xa4\xa3',Bullish
255244973,AAPL,2020-11-09T12:18:49Z,b'$AAPL this will never fall under $100 lmaooo\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x9a\x80\xf0\x9f\x8d\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x9a\x80\xf0\x9f\x8d\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x9a\x80\xf0\x9f\x8d\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x9a\x80\xf0\x9f\x8d\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x9a\x80\xf0\x9f\x8d\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x9a\x80\xf0\x9f\x8d\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x9a\x80\xf0\x9f\x8d\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x9a\x80\xf0\x9f\x8d\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x9a\x80\xf0\x9f\x8d\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x9a\x80\xf0\x9f\x8d\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x9a\x80\xf0\x9f\x8d\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x9a\x80\xf0\x9f\x8d\x8f',Bullish
255244786,AAPL,2020-11-09T12:18:06Z,b'$SPY $QQQ $DJIA $AMZN $AAPL \nBut but BUT with Biden stock will be bearish if you love your stock u should pick trump \xf0\x9f\xa4\xaf \nGuest what trumpers \xe2\x98\xba\xef\xb8\x8f u can always make money without have to sell your soul to the devil \xf0\x9f\x91\xbf  \nI&#39;m well positioned for a biden win. Increased by gold position from 10% to 25% during the selloff the 1 week before election. also increased QQQ &amp; SPY position \xf0\x9f\xa4\x91\nGet ready we&#39;re going to all time highs \xf0\x9f\x98\x89\xf0\x9f\x92\x99',Bullish
255244785,AAPL,2020-11-09T12:18:06Z,b'$AAPL futures up +1600 points',None
255244443,AAPL,2020-11-09T12:16:34Z,b'$AAPL I thought Biden would kill the market.... bye don',None
255244193,AAPL,2020-11-09T12:15:32Z,b'$AAPL and.... she\xe2\x80\x99s dropping',Bearish
255244129,AAPL,2020-11-09T12:15:13Z,b'$AAPL been honest# I\xe2\x80\x99m in love with this pull back pre market# now we really can fly after the bell',Bullish
255243612,AAPL,2020-11-09T12:12:59Z,b'$AAPL NEW ARTICLE : Here&#39;s Why Goldman Sachs Is Thriving While Other Banks Are Suffering https://www.stck.pro/news/AAPL/9007600',None
255243439,AAPL,2020-11-09T12:12:20Z,b'$AAPL oh drop now biggest slide this afternoon',Bearish
255243392,AAPL,2020-11-09T12:12:09Z,b'$AAPL Vaccine availability summer-fall 21\xe2\x80\x9d',None
255243334,AAPL,2020-11-09T12:11:56Z,b'$AAPL $AMZN $NFLX lmao# free market# sureee# crooked WS fuckery',None
255243318,AAPL,2020-11-09T12:11:50Z,b'$AAPL WTF IS THIS SERIOUSLY',None
255243270,AAPL,2020-11-09T12:11:38Z,b'$AAPL nasdag futures slumping already from the top',Bearish
255243171,AAPL,2020-11-09T12:11:15Z,b'$AAPL being dragged down by stay at home stocks like amazon# zm# nflx. Makes zero sense.',Bullish
255243126,AAPL,2020-11-09T12:11:04Z,b'$AAPL is that trump selling all his shares? Lol',Bullish
255243000,AAPL,2020-11-09T12:10:31Z,b'$AAPL Today will be a down day for tech stocks. money rotation.',Bullish
255242828,AAPL,2020-11-09T12:09:54Z,b'$AAPL $130 plus this week',Bullish
255242408,AAPL,2020-11-09T12:07:50Z,b'$AAPL Biden wins!   Futes are Rippin up 1300!   Science Matters!  130 for Apple is coming again soon!  https://www.youtube.com/watch?v=vJYL4Osyipc',Bullish
255242391,AAPL,2020-11-09T12:07:42Z,b'$AAPL God bless all.\nThank you Pfizer for vaccine news.',Bullish
255242188,AAPL,2020-11-09T12:06:47Z,b'$AAPL https://youtu.be/Z9I-ej0sT_Y $150 soon',Bullish
255241870,AAPL,2020-11-09T12:05:34Z,b'$AAPL $TSLA $BABA $SPY $NVDA \n\xf0\x9f\x90\x82\xf0\x9f\x90\x82\xf0\x9f\x90\x82\xf0\x9f\x90\x82\xf0\x9f\x90\x82\xf0\x9f\x90\x82\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83\xf0\x9f\x8f\x83\nWhat a wake up alarm of text alerts!!!!\n\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc',None
255241500,AAPL,2020-11-09T12:04:08Z,b'$AAPL Apple isn&#39;t a covid stock# not sure why anyone would tie the 2. Market recovery means super cycle intact# spending up means Apple all time highs again.',Bullish
255241146,AAPL,2020-11-09T12:02:28Z,b'Holy shit Dow futures up 1500 $AAPL $BA $NIO',Bullish
