ID,Symbol,CreateTime,Body,Sentiment
258551017,AAPL,2020-11-23T05:42:22Z,b'Apple# Microsoft Work Together To Bring Xbox Series X Controller Support For iPhone# iPad\n\nRelated Tickers: $AAP $AAPL $MSFT $SNE\nRead more at: https://quantdata.us/news/18481281',None
258550947,AAPL,2020-11-23T05:41:05Z,b'$AAPL NEW ARTICLE : Apple# Microsoft Work Together To Bring Xbox Series X Controller Support For iPhone# iPad https://www.stck.pro/news/AAPL/9232437',None
258550825,AAPL,2020-11-23T05:38:49Z,b'$AAPL AAPL buying back shares',None
258550624,AAPL,2020-11-23T05:35:15Z,b'Apple# Microsoft Work Together To Bring Xbox Series X Controller Support For iPhone# iPad\n\xe2\x80\x94 Benzinga\n$MSFT $AAPL',None
258550065,AAPL,2020-11-23T05:25:35Z,b'$AAPL thought I treat myself for Xmas and help Apple grow ... upgraded to 1 terabyte .. 16 gb unified memory upgrade ... holding 400 shares also at 122',Bullish
258549859,AAPL,2020-11-23T05:22:03Z,b'$VUZI $AAPL is not ready to lose the IPhone gravy train. Imo their AR efforts are for smart phones &amp; to a much lesser degree SGs. They will milk the IPhone as long as possible b4 moving to NextGen SG products. Vuzix is a theoretical tech threat to their empire. A threat nonetheless. Take that for what it is at face value &amp; all the implications. Vuzix IP is worth billions',Bullish
258549821,AAPL,2020-11-23T05:21:32Z,b'$AAPL I saw on Tv that Trump was playing Golf today# so our country must be fine. Bullish lol',Bullish
258549719,AAPL,2020-11-23T05:19:47Z,b'$BBY \nBest Buy will end the year on high $TGT $WMT $NIO $AAPL',Bullish
258549713,AAPL,2020-11-23T05:19:40Z,b'$AAPL price targets for April 2021 ?',Bullish
258549701,AAPL,2020-11-23T05:19:29Z,b'$AAPL $TWTR $BTC.X $FB $AZN trending stories# automated summaries# filings# price charts# news and more# API# https://www.cityfalcon.com/news/trending?utm_source=ST&amp;utm_medium=ST&amp;utm_campaign=KO_ST',Bullish
258549527,AAPL,2020-11-23T05:16:38Z,b'$AAPL $MSFT $SPY $QQQ  $GOOG will be a weak retail Christmas season with millions out of work and people afraid to go Black Friday shopping with Covid',Bearish
258549425,AAPL,2020-11-23T05:15:23Z,b'$AAPL Pump# or dump in. the AM??',None
258549405,AAPL,2020-11-23T05:15:03Z,b'$AAPL \n\nHere we go again!! \n\nhttps://coinpriceall.com/2020/11/22/stock-market-crash-expert-warns-of-66-plunge-negative-returns/',Bearish
258549156,AAPL,2020-11-23T05:10:47Z,b'$AAPL The most recent estimates from the Investment Company Institute show long-term mutual and exchange-traded funds saw $20 billion worth of inflows from Nov. 5 to Nov. 11# the largest in four years.',Bullish
258548974,AAPL,2020-11-23T05:07:31Z,b'$AAPL Traders betting on declines in Apple Inc.# for example# are down near $12 billion so far this month.\nIn December# if they don\xe2\x80\x99t cover# they will be down even more!',Bullish
258548531,AAPL,2020-11-23T05:00:47Z,b'$AAPL $AMZN $ETSY $PYPL $NFLX \n\nGo Shop guys. Everything\xe2\x80\x99s cheap. \nI bought rare vintage Russian wooden chess board from eBay after watching \xe2\x80\x98The Queen\xe2\x80\x99s Gambit\xe2\x80\x99 from Netflix.',Bullish
258547820,AAPL,2020-11-23T04:49:44Z,b'$SPY $AAPL $TSLA Futes ripping!',Bullish
258547739,AAPL,2020-11-23T04:48:28Z,b'$AAPL green tomorrow looking for close above 118+',Bullish
258547545,AAPL,2020-11-23T04:45:35Z,b'$AAPL 120 manana',Bullish
