ID,Symbol,CreateTime,Body,Sentiment
254435186,TSLA,2020-11-04T20:23:31Z,b'$TSLA what was that little premium killing pump and dump?',None
254435163,TSLA,2020-11-04T20:23:27Z,b'$TSLA California | Democratic have too many problems# so Elon will be moving out of CA next year to go to Texas instead TBD',Bullish
254434964,TSLA,2020-11-04T20:22:26Z,b'$TSLA this is my official notice to you... 1 more week.. if you don\xe2\x80\x99t go above 450$ I\xe2\x80\x99ll sell and buy either $FNGU or add into $NIO',Bullish
254434953,TSLA,2020-11-04T20:22:23Z,b'$TSLA  I only see one way here # going down',Bearish
254434952,TSLA,2020-11-04T20:22:23Z,b'$TSLA \n\nSick of this 42o bull shit',None
254434923,TSLA,2020-11-04T20:22:14Z,b'$TSLA I\xe2\x80\x99m a Republican Tesla Bull. However# I must concede in advance.',Bullish
254434876,TSLA,2020-11-04T20:21:59Z,b'$TSLA I think I\xe2\x80\x99m gonna get \xe2\x80\x9cTSLA 420.69\xe2\x80\x9d tatted on my ass',Bullish
254434843,TSLA,2020-11-04T20:21:52Z,b'$TSLA $450 next target..... like this week.',None
254434786,TSLA,2020-11-04T20:21:39Z,b'$BA $WWR $FSR $TSLA $AAPL Power hour watches.\xf0\x9f\x94\xa5\xf0\x9f\x91\x8c',Bullish
254434772,TSLA,2020-11-04T20:21:32Z,b'$TSLA sub 400 tomorrow morning',None
254434750,TSLA,2020-11-04T20:21:25Z,b'$TSLA 419 - 420# 419 - 420 \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',Bullish
254434666,TSLA,2020-11-04T20:21:03Z,b'$TSLA 410 tomorrow',None
254434648,TSLA,2020-11-04T20:20:57Z,b'$TSLA still dropping in its final hour lmfao',None
254434519,TSLA,2020-11-04T20:20:23Z,b'$TSLA I literally liquidated a $NIO Call this morning to pump profits into Tesla... worst idea I have ever had',Bullish
254434428,TSLA,2020-11-04T20:19:59Z,b'$TSLA  people say anything here .   option people will loose except if you sold both call and puts that\xe2\x80\x99s it # done deal',None
254434396,TSLA,2020-11-04T20:19:52Z,b'$TSLA How is everyone doing today? daily movements don&#39;t matter.... look ahead of the road..... look to the moon..... look to mars...... great things are coming...',None
254434380,TSLA,2020-11-04T20:19:48Z,b'$TSLA they so desperate to have the floor not cave and sell bags to chasers lol how many just bought again that 3 pt instant pop that got dumped again',None
254434378,TSLA,2020-11-04T20:19:47Z,b'$TSLA being held at 420 for inception to S &amp; P',Bullish
254434371,TSLA,2020-11-04T20:19:45Z,b'$TSLA Michigan is in the bag. Let&#39;s go Nevada!!!',Bullish
254434344,TSLA,2020-11-04T20:19:37Z,b'$TSLA Tesla not going to break $500 | $600 range until S&amp;P inclusion + 181k EOY deliveries for 500k Q4 expectations. Today is a rainy day but tomorrow will be sunny.',Bullish
254434299,TSLA,2020-11-04T20:19:28Z,b'$SPY $QQQ $DJIA $TSLA \n\nIt\xe2\x80\x99s coming sweeties. Just...........wait. Proud boy STRONG!!!!',None
254434236,TSLA,2020-11-04T20:19:09Z,b'$TSLA @cimbom making higher lows and lower highs# just a nice sideways consolidation to piss everyone off! I think it will see 600-750 before end of next year!  Use 375 as your out short term imo',None
254434195,TSLA,2020-11-04T20:18:56Z,b'$TSLA this seems like the easiest short right now. Because the market needs to cool down. And this will drop with it since it didn\xe2\x80\x99t do shit today',None
254434055,TSLA,2020-11-04T20:18:13Z,b'$TSLA Biden heading for the win \xe2\x80\x94 once announced officially this will surge up',Bullish
254434009,TSLA,2020-11-04T20:18:00Z,b'$TSLA  eventually will go up but doubt it today or this week',None
254433988,TSLA,2020-11-04T20:17:53Z,b'$TSLA  reminds me of last Thursday.',None
254433814,TSLA,2020-11-04T20:17:06Z,b'$TSLA this is just boring',None
254433761,TSLA,2020-11-04T20:16:54Z,b'$TSLA not have spirit again for fight after stocks splits .. lol',None
254433722,TSLA,2020-11-04T20:16:44Z,b'$TSLA \nThis is hilarious. \nWont do anything. \nDetermined to stay red \nIn a deep green market',None
254433677,TSLA,2020-11-04T20:16:35Z,b'$TSLA wow \xf0\x9f\x90\xbb\xf0\x9f\x90\xbb can\xe2\x80\x99t break $420 wall',None
254433479,TSLA,2020-11-04T20:15:47Z,b'$TSLA 430 at open tomorrow??  \xf0\x9f\x91\x80',Bullish
254433422,TSLA,2020-11-04T20:15:33Z,b'$TSLA $TSLA - Bull Target $455 &amp; Bear Target $401. Bull Case: Breakout of the flag. \nTarget $455\n\nBear Case: Breakdown',None
254433265,TSLA,2020-11-04T20:14:48Z,b'$TSLA over 2 months still under perform .. since big institution leave $TSLA .',None
254432971,TSLA,2020-11-04T20:13:21Z,b'$SPY $AAPL $TSLA $INO  Trump should not Wait. He needs to go to the federal court as soon as today and Us Supreme Court may be tomorrow?',None
254432921,TSLA,2020-11-04T20:13:05Z,b'$NIO Now at $675.\n\n$TSLA $LI $XPEV',None
254432892,TSLA,2020-11-04T20:12:55Z,b'$TSLA this is boring',None
